tender,"<ul>  <li> to lay oneself down</li>  <li> to tend to, to have a tendency</li>  <li> to floor with a punch, to stretch out</li>  <li> to spread, to stretch out</li>  <li> to hang up clothes</li>  <li> to set a trap</li>  <li> to build a bridge across an expanse</li>  <li> to coat with plaster</li>  <li> to cast a net</li>  <li> to make a bed</li>  <li> to extend the hand</li>  <li> to lay cable</li></ul>",V,,intransitive,
el prisionero,prisoner,N,m,,"recluso, preso"
pequeña,feminine singular of pequeño,Adj,,,
el sufrimiento,suffering,N,m,,
perdedor,<ul>  <li>loser</li>  <li>losing</li></ul>,Adj,,,
cansar,<ul>  <li> to tire</li>  <li> to get tired</li></ul>,V,,transitive,
la tragedia,"<ul>  <li>sob story</li>  <li> a tragedy play</li>  <li>tragedy, catastrophe</li></ul>",N,f,,
el voto,<ul>  <li>vow</li>  <li>vote</li></ul>,N,m,,
el/la almirante,admiral,N,m/f,,
la secuencia,sequence,N,f,,
excusar, to excuse,V,,transitive,
el piano, piano,N,m,music,
ciertamente,certainly,Adv,,,
el club,club ,N,m,association,"asociación, cofradía, gremio"
la pastilla,<ul>  <li>pad </li>  <li>cube </li>  <li>bar </li>  <li>cake </li>  <li>pill</li></ul>,N,f,,"píldora, tableta"
rebelde,<ul>  <li>rebel</li>  <li>rebellious</li></ul>,Adj,,,
la infección,infection,N,f,,
"tremendo, tremenda",tremendous,Adj,,,
"izquierdo, izquierda",<ul>  <li>left; on the left side or toward the left; the opposite of right</li>  <li>crooked</li>  <li>left-handed</li></ul>,Adj,,,
el maricón,"<ul>  <li> homosexual man, queer, faggot, fairy, effeminate man or boy, sissy</li>  <li> coward</li>  <li> asshole, coward, irresponsible husband or father mean or rude person</li></ul>",N,m,derogatory,"flojo, cobarde, cagado, blandengue"
el vistazo,"look, glance",N,m,,"mirada, ojeada"
la basura,"<ul>  <li>something trashy or undesirable</li>  <li>trash, waste, garbage, rubbish, nonsense</li></ul>",N,f,,
despegar,"<ul>  <li> to detach, to remove, to unstick</li>  <li> to take off to leave the ground and begin flight; to ascend into the air</li>  <li> to become alienated</li></ul>",V,,transitive,
lucir,"<ul>  <li> to look like</li>  <li> to shine</li>  <li> to show off, to display</li>  <li> to sport, wear</li></ul>",V,,intransitive,"brillar, resplandecer"
"efectivo, efectiva","<ul>  <li>effective</li>  <li>cash </li>  <li>real, true</li></ul>",Adj,,,
el/la internet,internet,N,m/f,,
el truco,"<ul>  <li>catch, gimmick </li>  <li>Truco </li>  <li>trick</li>  <li> cheat a hidden means of gaining an unfair advantage in a video game, often by entering a cheat code</li></ul>",N,m,,"artimaña, trampa"
la primera,<ul>  <li>first gear </li>  <li>first class</li>  <li>feminine singular of primero</li></ul>,N,f,,
almorzar,<ul>  <li> to eat lunch</li>  <li> to eat for lunch</li></ul>,V,,intransitive,
adorable,"<ul>  <li>lovable, loveable, cuddly, cute, sweet, dear, endearing</li>  <li>adorable</li></ul>",Adj,,,
el trago,"<ul>  <li> difficulty, problem, issue</li>  <li>gulp</li>  <li>alcoholic drink; booze</li></ul>",N,m,,
el apartamento,"flat, apartment",N,m,," piso,  departamento,  apartamiento"
el premio,"<ul>  <li>prize, award </li>  <li>premium </li>  <li>prize </li></ul>",N,m,,
el presidente,president,N,m,,
la señorita,<ul>  <li>Miss </li>  <li>young woman</li>  <li> snob</li></ul>,N,f,,
el cráneo,"skull, cranium",N,m,,
"anciano, anciana",<ul>  <li>an elderly person</li>  <li> elderly</li>  <li> ancient</li></ul>,Adj,,rare,"mayor, viejo"
besar,"<ul>  <li> to kiss each other, one another</li>  <li>to kiss</li>  <li> to make out with, to neck with [+ con object]</li></ul>",V,,,
cenar,to dine; to have supper; to have a lavish meal,V,,,
la eternidad,eternity,N,f,,
"griego, griega",<ul>  <li>Greek </li>  <li> anal sex</li>  <li> an unintelligible language</li>  <li>a Greek</li></ul>,Adj,,,
"honesto, honesta",<ul>  <li>first-person singular present indicative of honestar</li>  <li>honorable</li>  <li>honest</li></ul>,Adj,,,
el reconocimiento,<ul>  <li>recognition</li>  <li>reconnaissance</li></ul>,N,m,,
el océano,ocean,N,m,,
la energía, energy,N,f,physics,
la patrulla,patrol,N,f,,
confirmar,to confirm ,V,,,
"florido, florida","flowery, ornate",Adj,,,
el asistente,<ul>  <li>attendee</li>  <li> assistant</li></ul>,N,m,,
la derrota,defeat,N,f,,
"esperado, esperada",expected,Adj,,,
el rancho,"<ul>  <li>ranch</li>  <li> crew's quarters</li>  <li>shed, barn</li>  <li>mess </li>  <li>grotty grub</li></ul>",N,m,,
productor,<ul>  <li>producing</li>  <li>producer</li></ul>,Adj,,,
la diversión,"fun, entertainment, amusement, levity",N,f,,
el acero,"<ul>  <li>steel</li>  <li> sword, weapon</li>  <li> arms</li>  <li>tincture of steel</li></ul>",N,m,,
el hígado, liver,N,m,anatomy,
extremadamente,extremely,Adv,,,
la razón,"<ul>  <li>ratio</li>  <li>reason</li>  <li> correctness, rectitude, a point</li>  <li>rate</li>  <li>reasoning</li></ul>",N,f,,
la excelencia,"<ul>  <li> Excellency</li>  <li>excellency, brilliance</li></ul>",N,f,,
agradecer,<ul>  <li> to thank</li>  <li> to be grateful for</li></ul>,V,,transitive,
el rato,"<ul>  <li>a while, bit </li>  <li>time</li></ul>",N,m,,
el resto,"<ul>  <li>rest, remainder</li>  <li> remainder</li></ul>",N,m,,"migajas, sobra"
alfombrar, to carpet,V,,transitive,
desafortunadamente,unfortunately; regrettably,Adv,,,"infortunadamente, desgraciadamente, por desgracia"
"dicho, dicha","<ul>  <li>marriage vow</li>  <li>mentioned, said, aforementioned</li>  <li>remark</li>  <li>saying, expression</li>  <li>proverb</li>  <li>said</li></ul>",Adj,,,
la resistencia,"<ul>  <li>resistor </li>  <li> endurance, stamina</li>  <li> resistance</li>  <li>strength </li>  <li> endurance, resilience</li>  <li>resistance</li></ul>",N,f,,
el alquiler," rent a payment made in exchange for something borrowed, and its amount",N,m,,"arriendo,  renta"
"plástico, plástica",plastic ,Adj,,,
la bruja,"<ul>  <li>witch, sorceress </li>  <li>owl </li>  <li> northern potoo Nyctibius jamaicensis</li>  <li>crone, hag </li>  <li>specifically, a Wiccan</li>  <li>knifetooth dogfish </li></ul>",N,f,,"hechicera, maga"
la consecuencia,consequence,N,f,,
el patrón,"<ul>  <li>patron</li>  <li>pattern</li>  <li>boss, master</li>  <li>protector</li></ul>",N,m,,"protector, valedor"
plantar,"<ul>  <li>to stand up </li>  <li>to plant </li>  <li> to put oneself, to settle</li>  <li>to smack, whack</li>  <li>to peck </li>  <li> to stick to an idea</li>  <li>to plant, place </li>  <li> to stick not take any more cards</li>  <li>to place, put</li></ul>",V,,,
la autoridad,<ul>  <li> authority persons in command</li>  <li> authority a person accepted as a source of reliable information on a subject</li>  <li> authority the power to enforce rules or give orders</li></ul>,N,f,uncountable,
la circunstancia,circumstance,N,f,,
la multitud,"<ul>  <li>multitude</li>  <li>a lot, loads</li>  <li>crowd</li></ul>",N,f,,
el discurso,<ul>  <li>speech</li>  <li>discourse</li></ul>,N,m,,"alocución, mitin"
huir,"<ul>  <li>to flee, to run away</li>  <li>to avoid</li>  <li>to escape</li></ul>",V,,,
la rutina,<ul>  <li>grind </li>  <li>routine</li></ul>,N,f,,
la línea,"<ul>  <li>policy </li>  <li> line a straight path through two or more points</li>  <li>telephone line </li>  <li> line a long thin pile of cocaine or other drug</li>  <li> linea, Spanish line a traditional small unit of length, equivalent to 1.9 mm</li>  <li>party line </li>  <li>line </li>  <li> line similar directives in business and other contexts</li></ul>",N,f,mathematics,
la autopsia,autopsy,N,f,,
la teta,"<ul>  <li>nipple</li>  <li>boob , tit slightly vulgar, breast</li></ul>",N,f,colloquial,"busto, chichi, lola, mama, pecho"
"eterno, eterna",eternal,Adj,,,
la salva," salvo, volley",N,f,military,
el/la rehén,hostage,N,m/f,,
pecar,to sin,V,,,
el beneficio,<ul>  <li>benefit</li>  <li>profit</li></ul>,N,m,,
donde,"<ul>  <li>by, near to</li>  <li> where, in what place</li>  <li>round </li>  <li> if</li>  <li> because</li></ul>",Adv,,,
"atractivo, atractiva","<ul>  <li>appeal, attractiveness, attraction</li>  <li>engaging</li>  <li>appealing</li>  <li>attractive</li></ul>",Adj,,,
directamente,"<ul>  <li>outright</li>  <li>directly, firsthand</li></ul>",Adv,,,
"quinto, quinta","<ul>  <li> fifth</li>  <li> conscript</li>  <li> a small beer bottle</li>  <li> fifth, 1⁄5</li>  <li> a young boy of a various towns who turns 18 years old, especially one who takes part in any of various rites of passage around the country</li></ul>",Adj,,Spain,
esposar," to handcuff, manacle",V,,transitive,
el archivo,<ul>  <li>archive</li>  <li> file</li></ul>,N,m,,
la alteza,"<ul>  <li>highness </li>  <li>Highness</li>  <li>height, stature</li></ul>",N,f,,
la responsabilidad,"<ul>  <li>accountability</li>  <li>responsibility, responsibleness</li></ul>",N,f,,
la lástima,pity,N,f,,
el inspector,inspector,N,m,,
refugiar,"<ul>  <li> to take shelter</li>  <li> to shelter, to provide shelter for</li></ul>",V,,transitive,
el veneno,<ul>  <li>poison </li>  <li>venom </li></ul>,N,m,,
la lealtad,loyalty,N,f,,
"mágico, mágica","<ul>  <li>magic, magical</li>  <li>wonderful</li></ul>",Adj,,,
el sheriff,sheriff ,N,m,,
la nube,"<ul>  <li>cloud</li>  <li>multitude, or crowd </li>  <li> the cloud</li>  <li> marshmallow</li>  <li>baby's breath</li></ul>",N,f,,
la niñera,babysitter ,N,f,female,
arriba,"<ul>  <li>come on!</li>  <li>up with</li>  <li>above, over</li>  <li>hurray for !</li>  <li>up; uphill; upstream; upstairs</li></ul>",Adv,,,
el siglo,<ul>  <li> eon</li>  <li>century</li>  <li>age </li></ul>,N,m,,
la diosa,goddess,N,f,,
sostener,"<ul>  <li>to sustain, to support, to keep </li>  <li>to support,  to uphold, to hold, to sustain, to contend, to maintain, to argue, to claim, to underpin, to defend</li>  <li>to hold, to hold up, to prop up, to sustain, to underpin </li></ul>",V,,physically,
molestar,"<ul>  <li> to get upset</li>  <li>to upset, to discomfort</li>  <li> to intrude</li>  <li>to mind </li>  <li>to annoy, to tease, to pester, to bug, to hassle</li>  <li>to bother, to disturb, to trouble, to impose, to inconvenience, to burden</li>  <li> to bother to, en</li></ul>",V,,,"fastidiar, fregar, joder, jorobar"
el kilo,<ul>  <li> a million pesetas</li>  <li>the letter K in the Spanish spelling alphabet</li>  <li>kilo </li>  <li> a million euros</li></ul>,N,m,kilogram,"kilogramo, quilo, quilogramo"
cruel,"cruel, mean",Adj,,,
el zapato,shoe,N,m,,
estrellar,"<ul>  <li>to come to nothing</li>  <li>to smash, shatter</li>  <li> to crash</li></ul>",V,,,
la paga,<ul>  <li>allowance </li>  <li>payoff</li>  <li>payment</li>  <li>salary</li></ul>,N,f,,"salario, sueldo"
la autorización,authorization,N,f,,
el misil,missile ,N,m,,
gratis,"free, without charge",Adj,,,
el sobrino,nephew,N,m,,
sexual,sexual ,Adj,,,
francamente,frankly,Adv,,,
el punto,"<ul>  <li> punto, Spanish point a traditional small unit of length, equivalent to about 0.16 mm</li>  <li>bombshell </li>  <li>that's it!</li>  <li> stitch a single pass of a needle in  or surgery suture</li>  <li> point a full stop or period</li>  <li> point a decimal mark</li>  <li>point </li></ul>",N,m,grammar,
infeliz,<ul>  <li>unhappy</li>  <li>unfortunate</li></ul>,Adj,,,
la majestad,majesty,N,f,,
enamorar,<ul>  <li> to enamor</li>  <li> to fall in love</li></ul>,V,,transitive,
breve,"brief, short",Adj,,,
invitar,"<ul>  <li>to be on, to assume or take responsibility for paying</li>  <li>to invite</li></ul>",V,,,
el paraíso,<ul>  <li>heaven</li>  <li>paradise</li></ul>,N,m,,
decente,"<ul>  <li>decent </li>  <li>clean, tidy</li>  <li>inflection of decentar:</li></ul>",Adj,,,
la destrucción,destruction,N,f,,
desgraciar,<ul>  <li>to ruin</li>  <li>to punish</li>  <li>to disgrace</li></ul>,V,,,
la estrategia,strategy,N,f,,
el/la colega,<ul>  <li> buddy</li>  <li>colleague</li></ul>,N,m/f,,
la fortaleza,<ul>  <li>fortitude</li>  <li>strength</li>  <li>firmness</li>  <li>fortress</li></ul>,N,f,,
la ciencia,"<ul>  <li>science</li>  <li>erudition, knowledge</li></ul>",N,f,,
la galleta,cookie / biscuit,N,f,,
el helicóptero,helicopter ,N,m,,
imponer,"<ul>  <li> to dominate; to show force</li>  <li>to impose, impress</li>  <li>to enjoin</li>  <li>to impose, enforce, foist</li></ul>",V,,,
flotar,to float,V,,,
la época,"<ul>  <li> epoch</li>  <li>period of time, time period</li>  <li>season, time</li>  <li>epoch, era, age, time, day</li></ul>",N,f,,
el límite,"limit, threshold, cutoff, cut-off",N,m,,"deslinde, borde, margen"
basar,to base on,V,,,
la pelota,"<ul>  <li>people pleaser, toady</li>  <li> testicle</li>  <li> ball game</li>  <li> ball a round or ellipsoidal object</li></ul>",N,f,sports,
el episodio,<ul>  <li> attack</li>  <li>episode </li></ul>,N,m,medicine,
la aventura,"<ul>  <li>affair, fling </li>  <li>adventure</li></ul>",N,f,,
muelle,"<ul>  <li>spring </li>  <li>soft, mild</li></ul>",Adj,,,"mole, blando, suave"
la mascota,<ul>  <li>pet</li>  <li>mascot </li></ul>,N,f,,
el balón,<ul>  <li>balloon</li>  <li>ball</li></ul>,N,m,,
la solución,solution,N,f,,
la confianza,"confidence, trust",N,f,,
la manda,vow,N,f,,
el estado,"<ul>  <li>country, land </li>  <li> estado, Spanish fathom a traditional unit of length equivalent to about 167 cm</li>  <li>state </li>  <li>state, status </li>  <li> Alternative letter-case form of Estado “state, a territory with a formally recognized sovereign government; administration, its government”</li></ul>",N,m,proscribed,
"frito, frita","<ul>  <li>fry, fried dish</li>  <li>fried</li>  <li> broken, busted, screwed</li>  <li>masculine singular past participle of freír</li>  <li> fed up</li></ul>",Adj,,,
la abra,"<ul>  <li>small bay, inlet</li>  <li> glade, clearing</li></ul>",N,f,,
general,"<ul>  <li>general, overall</li>  <li> general elections</li>  <li> general</li></ul>",Adj,,,
completar, to complete,V,,transitive,
la gafas,<ul>  <li>sunglasses</li>  <li>eyeglasses</li>  <li>plural of gafa</li></ul>,N,f,,
el orgullo,<ul>  <li>pride </li>  <li>Alternative letter-case form of Orgullo “Pride; festival for LGBT people”; pride</li></ul>,N,m,,
cerebral,cerebral,Adj,,,
el proyecto,"project, plan",N,m,,
la limpieza,<ul>  <li>cleaning</li>  <li>cleanliness</li></ul>,N,f,,
el dragón,<ul>  <li>dragon </li>  <li>dragoon </li>  <li> dragon</li></ul>,N,m,heraldry,
el champán,champan,N,m,,
la violencia,<ul>  <li>act of violence</li>  <li>violence</li></ul>,N,f,,
la pizza,pizza,N,f,,
excepto,<ul>  <li>except</li>  <li>first-person singular present indicative of exceptar</li></ul>,Prep,,,
,Misspelling of samurái.,N,,,
la doctora,<ul>  <li>female equivalent of doctor: female doctor</li>  <li>doctor's wife</li></ul>,N,f,,
la morfina, morphine opioid used as an anaesthetic or recreational drug,N,f,,
el respecto,"respect, regard, connection, relation, relationship",N,m,,
"explosivo, explosiva",explosive,Adj,,,
noble,noble,Adj,,,
invisible,invisible,Adj,,,
el gobernador,<ul>  <li>governor</li>  <li>governing</li></ul>,N,m,,
la docena,<ul>  <li>feminine singular of doceno</li>  <li>dozen</li></ul>,N,f,,
robar,"<ul>  <li>to rob</li>  <li>to draw </li>  <li> to kidnap, abduct</li>  <li>to steal</li></ul>",V,,,"hurtar, pelar"
el baúl,"<ul>  <li> trunk US, boot UK, Australia of a car</li>  <li>chest, trunk, footlocker, steamer trunk</li></ul>",N,m,,"cofre, arca"
la tontería,"<ul>  <li>something of little consequence</li>  <li>something that is dumb</li>  <li>nonsense, gibberish, baloney, malarkey </li></ul>",N,f,,"bobada, tontera, estupidez,  gilipollez,  boludez"
el caos,"<ul>  <li>mess, shambles, disarray</li>  <li>chaos</li>  <li>mayhem, havoc, turmoil, pandemonium, bedlam</li></ul>",N,m,,
el/la camarada,comrade ,N,m/f,,
"grandioso, grandiosa",great,Adj,,,
la cantidad,<ul>  <li> plenty</li>  <li>figure</li>  <li>amount</li>  <li>quantity</li>  <li> like hell; a hell of a lot; shedloads</li></ul>,N,f,,
el equipaje,<ul>  <li>baggage </li>  <li>luggage</li></ul>,N,m,,
el senado,<ul>  <li> senate</li>  <li>assembly; gathering</li></ul>,N,m,politics,
encantar,"<ul>  <li>to bewitch</li>  <li> to like very much, love, enjoy</li>  <li>to please</li>  <li>to delight, be delighting to, to charm, enchant</li></ul>",V,,,
la corporación,<ul>  <li>guild</li>  <li>council</li>  <li>corporation</li></ul>,N,f,,
cascar,"<ul>  <li> to hit</li>  <li> to slap a fine on someone</li>  <li> to snuff it die</li>  <li> to wank</li>  <li> informal to chatter</li>  <li>to crack, to split</li></ul>",V,,,
el armario,"<ul>  <li>locker</li>  <li>wardrobe, closet </li>  <li>cupboard, storage cabinet, wardrobe</li></ul>",N,m,,
"usado, usada","<ul>  <li>used</li>  <li>worn, worn-out</li></ul>",Adj,,,
tornear, to turn as on a lathe,V,,transitive,
el instante,"instant, moment",N,m,,
colar,"<ul>  <li>to sift through, comb through</li>  <li> to dupe, hoodwink</li>  <li> to missay, say wrongly</li>  <li> to prepare coffee</li>  <li> to sneak into, to crash</li>  <li> to fall for, fall in love</li>  <li>to sift, to strain, to filter</li></ul>",V,,,
la gravedad,"<ul>  <li> gravity</li>  <li>seriousness, severity</li></ul>",N,f,,
la locura,"<ul>  <li> madness, craziness</li>  <li>nuts, crazy, insane </li>  <li> an act of madness i.e., an act based on a lack of judgement or reasoning; an act causing surprise due to its anomalous nature</li></ul>",N,f,uncountable,
manual,manual ,Adj,,handbook,
adónde," to where, whither, whereto",Adv,,interrogative,
cuán,accented form of cuan ,Adv,,,
el boleto,ticket,N,m,,
notar,"<ul>  <li> to note make a written record of and/or purposefully commit to memory</li>  <li> to show, to be noticed, to become obvious</li></ul>",V,,transitive,
fracasar,"<ul>  <li> to fail, flop, lose</li>  <li> to break into pieces</li></ul>",V,,intransitive,
la bala,bullet,N,f,,
el lanzamiento,<ul>  <li>launch </li>  <li>release</li>  <li>throwing</li></ul>,N,m,,
"rubio, rubia",<ul>  <li>a blond  person</li>  <li>blond</li>  <li>gurnard </li></ul>,Adj,,,
barrer, to sweep,V,,transitive,
uniforme,"<ul>  <li>uniform, dress uniform</li>  <li>uniform, even</li></ul>",Adj,,,
mencionar, to mention,V,,transitive,
impresionante,"<ul>  <li>awesome, amazing</li>  <li>impressive</li>  <li>stunning, breathtaking, striking </li></ul>",Adj,,,
la droga,"<ul>  <li> indebtedness, debt</li>  <li>drug</li></ul>",N,f,,
enfrente,"in front of, across from, opposite, facing",Adv,,,
ocurrir,"<ul>  <li> to happen, to occur</li>  <li> to come up with</li></ul>",V,,impersonal,"pasar, suceder"
la diferencia,difference,N,f,,
el embajador,ambassador,N,m,,
el valle,valley,N,m,,
el tubo,<ul>  <li> receiver on a telephone</li>  <li>tube</li></ul>,N,m,,
"humano, humana","<ul>  <li>human</li>  <li>humane</li>  <li>human, human being</li></ul>",Adj,,,
el rollo,"<ul>  <li> vibes, feeling</li>  <li> fuckbuddy</li>  <li> boring talk</li>  <li>reel</li>  <li>coil</li>  <li>affair</li>  <li> nonsense, tosh</li>  <li> fuck, shag</li>  <li> fling, hookup, thing a short casual sexual relationship</li>  <li>roll</li></ul>",N,m,,
figurar,to appear,V,,,
"absurdo, absurda","<ul>  <li>absurd, preposterous, ludicrous, ridiculous</li>  <li>something that is absurd or ridiculous</li></ul>",Adj,,,
el anillo,<ul>  <li>ring</li>  <li> annulet</li>  <li> annulus</li></ul>,N,m,,
cosechar,to harvest,V,,,
japonés,<ul>  <li>Japanese </li>  <li>a Japanese person</li>  <li> of Japan; Japanese</li></ul>,Adj,,relational,
la muchacha,"female equivalent of muchacho; girl, young lady",N,f,,
la objeción,objection,N,f,,
la delta,<ul>  <li>Greek letter delta</li>  <li> a delta</li></ul>,N,f,,
"pacífico, pacífica",peaceful,Adj,,,
la compasión,<ul>  <li>compassion</li>  <li>sympathy</li></ul>,N,f,,
rescatar,to rescue,V,,,
el subtítulo,"<ul>  <li> subtitle textual versions of the dialogue in films and similar media such as television or video games, usually displayed at the bottom of the screen</li>  <li> closed caption</li>  <li>subtitle, subhead, subheading </li>  <li> caption a piece of text appearing on screen as subtitle or other part of a film or broadcast, and it describe dialogues and sound for viewers who cannot hear it</li></ul>",N,m,,"subtítulos descriptivos m pl, subtítulos para sordos m pl"
el condado,<ul>  <li> county administrative subdivision used in some countries</li>  <li>county </li></ul>,N,m,government,
perdonar," to pardon, excuse, forgive",V,,transitive,"disculpar, excusar"
el/la terrorista,<ul>  <li>terroristic</li>  <li>terrorist</li></ul>,N,m/f,,
militar,<ul>  <li>any person serving in the military</li>  <li>soldier</li>  <li>military</li></ul>,Adj,,,
la función,"<ul>  <li>function</li>  <li> a function; a subroutine, method, or procedure which returns an output value and may accept input values</li>  <li> showing</li></ul>",N,f,,
honestamente,honestly,Adv,,,
devolver,"<ul>  <li>to devolve</li>  <li> to throw up, to vomit</li>  <li>to pay back, repay </li>  <li>to return, refund, restore, give back, hand back, bring back, send back etc.</li></ul>",V,,,
la llave,"<ul>  <li>faucet, tap, water tap, spigot</li>  <li>key </li>  <li>switch </li>  <li> hold position or grip used to control the opponent</li>  <li> a game where a small metal disc is thrown at a small metal structure</li>  <li>curly bracket </li>  <li>spanner, wrench</li></ul>",N,f,,"grifo, canilla, paja, pluma"
sensible,<ul>  <li>sensitive</li>  <li>responsive</li>  <li>sentient</li></ul>,Adj,,,
el depósito,"<ul>  <li>sediment, dregs</li>  <li>deposit</li>  <li>tank, reservoir</li>  <li> pound, car pound UK; impound lot, impound US</li>  <li>store, stock, depot, warehouse, repository</li></ul>",N,m,,
la declaración,<ul>  <li>tax return</li>  <li>statement</li>  <li>declaration</li></ul>,N,f,,
la bienvenida,"<ul>  <li>feminine singular of bienvenido</li>  <li>welcome, greeting</li>  <li>welcome </li></ul>",N,f,,
mandar,"<ul>  <li> to order</li>  <li> to send</li>  <li> to enjoin</li>  <li> to lead, be in charge, command</li>  <li> to lead</li></ul>",V,,transitive,
enterar,"<ul>  <li> to inform</li>  <li> to find out, to learn, to come to know, to hear</li></ul>",V,,transitive,
"cercano, cercana","near, nearby, close",Adj,,,
disfrutar, to enjoy,V,,"transitive, intransitive",
el perfil,"<ul>  <li>side view; side-on view</li>  <li> profile; profile page</li>  <li> profile</li>  <li>profile</li>  <li> This term needs a translation to English. Please help out and add a translation, then remove the text {{rfdef}}.</li></ul>",N,m,,
el estacionamiento,"<ul>  <li> parking lot, car park</li>  <li>parking </li></ul>",N,m,,
"cómodo, cómoda",<ul>  <li>lazy</li>  <li>comfortable</li>  <li>convenient</li></ul>,Adj,,,
"alternativo, alternativa",alternative,Adj,,,
el esclavo,slave,N,m,,
"afortunado, afortunada","lucky, fortunate",Adj,,,
soportar,"<ul>  <li>to support a weight or load</li>  <li>to bear, to endure, to withstand, put up with, tolerate, to stomach, to weather, to handle</li></ul>",V,,,"aguantar, tolerar"
resultar,"<ul>  <li> to be pretty</li>  <li>to result, to turn out, to end up, to prove</li>  <li>to seem, to look</li>  <li>to work out</li></ul>",V,,,
caliente,"<ul>  <li>hot, warm </li>  <li>hot </li>  <li> horny sexually aroused</li></ul>",Adj,,slang,"cálido,  caluroso"
"físico, física",<ul>  <li>physique </li>  <li>physical</li>  <li>physicist</li></ul>,Adj,,,
agarrar,"<ul>  <li>to grab or take hold of</li>  <li> to hold on</li>  <li> to catch an illness, feeling etc.</li></ul>",V,,,
razonable,reasonable,Adj,,,
la corea, chorea,N,f,pathology,
gigante,"<ul>  <li>juggernaut</li>  <li>giant, gigantic</li>  <li>giant</li></ul>",Adj,,,
hechizar,<ul>  <li> to enchant</li>  <li>to perform magic</li>  <li> to bewitch</li></ul>,V,,transitive,
"payaso, payasa",<ul>  <li>clownish; buffoonlike</li>  <li>clown</li></ul>,Adj,,,
la punta,"<ul>  <li>tip, point, end</li>  <li>pinch, bit </li></ul>",N,f,,
el pastor,"<ul>  <li>pastor, priest</li>  <li>shepherd</li>  <li>herder</li></ul>",N,m,,
"sordo, sorda","<ul>  <li>deaf</li>  <li> dull</li>  <li>deaf person</li>  <li> dull, muted</li>  <li> voiceless</li></ul>",Adj,,,
"sincero, sincera","<ul>  <li>first-person singular present indicative of sincerar</li>  <li>sincere, honest</li></ul>",Adj,,,
la atención,<ul>  <li>favor</li>  <li>attention</li>  <li>courtesy</li></ul>,N,f,,
arreglar,"<ul>  <li>to straighten out, to fix up, to tidy, to tidy up, to clean up</li>  <li>to adjust</li>  <li>to arrange</li>  <li> to work out, to straighten out</li>  <li>to fix, to repair, to mend</li>  <li> to get by, to make do, to manage</li>  <li> to get ready</li>  <li>to settle, to sort, to sort out, to patch up, to solve</li></ul>",V,,,
equipar,<ul>  <li> to equip to furnish for service</li>  <li> to equip to equip oneself with an item; to bring equipment into active use</li>  <li> to equip to dress up; to array; to clothe</li></ul>,V,,transitive,
espiar,"to spy, to spy on ",V,,,"avizorar, vacilar"
la tormenta,"storm, thunderstorm, lightning storm",N,f,,
inocente,<ul>  <li>innocent</li>  <li>innocent person</li></ul>,Adj,,,
el miembro,<ul>  <li> limb a major appendage of a person or animal</li>  <li>member </li>  <li>penis</li></ul>,N,m,anatomy,"integrante, socio"
revisar,"<ul>  <li>to review, to check</li>  <li>to revise</li></ul>",V,,,
la molestia,"<ul>  <li>discomfort </li>  <li>trouble, nuisance, inconvenience, bother</li></ul>",N,f,,
permanecer," to stay, remain, stand",V,,intransitive,
el cuero,"<ul>  <li>leather</li>  <li>animal skin, hide</li>  <li> a man's or woman's attractive body</li>  <li> football ball</li>  <li> prostitute</li></ul>",N,m,,"piel, pelleja, pellejo"
el talento,<ul>  <li></li>  <li>talent</li></ul>,N,m,,"don, dotes"
el análisis,<ul>  <li>analysis </li>  <li> analysis</li></ul>,N,m,mathematics,
atacar,"<ul>  <li> to engage enter into conflicted with</li>  <li> to assail</li>  <li> to attack, to come at</li></ul>",V,,"transitive, intransitive",
el favor,favor/favour,N,m,,
el asco,<ul>  <li>disgusting person</li>  <li>disgust</li>  <li>nausea</li></ul>,N,m,,
sonar,"<ul>  <li> to sound appear</li>  <li> to make sound, to play</li>  <li> to ring a bell, to be familiar</li>  <li> to sound, to ring</li>  <li> to blow one's nose</li></ul>",V,,intransitive,
suceder,"<ul>  <li>to happen, to befall, to occur</li>  <li>to succeed to, to follow</li></ul>",V,,,"ocurrir, pasar"
mutante,<ul>  <li>mutant </li>  <li>mutant</li></ul>,Adj,,,
relajar,"<ul>  <li> to soothe e.g., the body, one's skin</li>  <li> to loosen up, to ease up, to ease, to lighten, e.g., a restriction, the mood</li>  <li> to relax, to unwind, to chill, to chill out, to wind down, to kick back, to sit back, to loosen up, to decompress</li>  <li> to relax, to loosen</li></ul>",V,,transitive,
acaso,perhaps,Adv,,,
"preciso, precisa",<ul>  <li>precise</li>  <li>necessary</li></ul>,Adj,,,
"temprano, temprana","<ul>  <li>early</li>  <li>early, early on</li></ul>",Adj,,,
la magia,"<ul>  <li> wizardry skill, ability</li>  <li>spell, charm, conjuration</li>  <li>magic</li></ul>",N,f,,
adivinar,"<ul>  <li>to discern</li>  <li>to guess</li>  <li>to divine, to foretell</li></ul>",V,,,
cobrar,<ul>  <li>to charge </li>  <li>to gather up </li>  <li> to claim lives</li>  <li>to pay for something </li>  <li>to collect</li></ul>,V,,,
el cartel,"<ul>  <li>the ""now-showing"" board in a cinema or playhouse</li>  <li>poster, placard, bill, banner</li>  <li>lineup, billing</li></ul>",N,m,,
discar, to dial,V,,,
